公司名称,股票代码,顶格申购金额,发行价格,收盘价,网上中签率,一签获利,上市日期,inc,
山东华鹏,603021,100000,8.73,12.57,0.46767,18200,2015/4/23,8511.594,
*ST乐材,300446,60000,8.85,12.74,0.4573,93225,2015/4/23,42631.7925,
清水源,300437,60000,10.53,15.16,0.49731,74685,2015/4/23,37141.59735,
运达科技,300440,110000,21.7,31.25,0.60574,24500,2015/4/23,14840.63,
鲍斯股份,300441,80000,9.81,14.13,0.6846,11610,2015/4/23,7948.206,
双杰电气,300444,130000,12.13,17.47,0.76953,12105,2015/4/23,9315.16065,
曲美家居,603818,240000,8.98,12.93,0.57477,19990,2015/4/22,11489.6523,
美康生物,300439,100000,27.51,39.61,0.5961,35925,2015/4/22,21414.8925,
汉邦高科,300449,70000,17.76,25.57,0.19563,119230,2015/4/22,23324.9649,
航新科技,300424,130000,11.68,16.82,0.43031,81570,2015/4/22,35100.3867,
广生堂,300436,70000,21.47,30.92,0.3036,114385,2015/4/22,34727.286,
昇兴股份,2752,180000,5.74,8.27,0.52642,7480,2015/4/22,3937.6216,
金雷股份,300443,55000,31.94,45.99,0.54026,34820,2015/4/22,18811.8532,
全信股份,300447,80000,12.91,18.59,0.43239,69165,2015/4/22,29906.25435,
大豪科技,603025,150000,11.17,16.08,0.61844,22540,2015/4/22,13939.6376,
歌力思,603808,160000,19.16,27.59,0.80398,25150,2015/4/22,20220.097,
中泰股份,300435,80000,14.73,21.21,0.17746,22390,2015/3/26,3973.3294,
新智认知,603869,210000,5.03,7.24,0.52624,21160,2015/3/26,11135.2384,
九华旅游,603199,100000,12.08,17.4,0.72205,28730,2015/3/26,20744.4965,
浙江鼎力,603338,60000,29.56,42.57,0.36027,30910,2015/3/25,11135.9457,
爱普股份,603020,120000,20.47,29.48,1.16026,19990,2015/3/25,23193.5974,
ST龙韵,603729,60000,26.61,38.32,0.53797,77560,2015/3/24,41724.9532,
暴风退,300431,120000,7.14,10.28,0.34322,72765,2015/3/24,24974.4033,
强力新材,300429,80000,15.89,22.88,0.7446,21705,2015/3/24,16161.543,
龙津药业,2750,65000,21.21,30.54,0.64412,18780,2015/3/24,12096.5736,
东方证券,600958,3000000,10.03,14.44,1.6235,11300,2015/3/23,18345.55,
埃斯顿,2747,120000,6.8,9.79,0.39132,26320,2015/3/20,10299.5424,
创力集团,603012,310000,13.56,19.53,1.22016,13720,2015/3/20,16740.5952,
国光股份,2749,75000,26.92,38.76,0.68729,16930,2015/3/20,11635.8197,
腾龙股份,603158,100000,14.53,20.92,0.90239,16710,2015/3/20,15078.9369,
全筑股份,603030,160000,9.85,14.18,0.82985,12590,2015/3/20,10447.8115,
诚益通,300430,60000,18.91,27.23,0.53148,18890,2015/3/19,10039.6572,
世龙实业,2748,120000,15.38,22.15,0.60549,9160,2015/3/19,5546.2884,
中铁装配,300374,95000,13.21,19.02,0.66736,9495,2015/3/19,6336.5832,
四通新材,300428,80000,14.71,21.18,0.6603,11255,2015/3/19,7431.6765,
富临精工,300432,120000,13.97,20.12,0.57043,14185,2015/3/19,8091.54955,
拓普集团,601689,380000,11.37,16.37,1.13517,13560,2015/3/19,15392.9052,
松发股份,603268,80000,11.66,16.79,0.5891,16260,2015/3/19,9578.766,
立霸股份,603519,80000,13.69,19.71,0.57345,19160,2015/3/19,10987.302,
蓝思科技,300433,190000,22.99,33.11,0.65571,40070,2015/3/18,26274.2997,
弘讯科技,603015,200000,10.6,15.26,0.71364,12510,2015/3/3,8927.6364,
维力医疗,603309,100000,15.4,22.18,0.60963,26480,2015/3/2,16143.0024,
继峰股份,603997,180000,7.97,11.48,0.45507,9090,2015/3/2,4136.5863,
银龙股份,603969,200000,13.79,19.86,1.10681,14240,2015/2/27,15760.9744,
东兴证券,601198,1500000,9.18,13.22,1.44158,13230,2015/2/26,19072.1034,
柯利达,603828,120000,17.2,24.77,0.95635,15230,2015/2/26,14565.2105,
共进股份,603118,300000,11.95,17.21,0.92994,17400,2015/2/25,16180.956,
杭电股份,603618,210000,11.65,16.78,1.11812,14930,2015/2/17,16693.5316,
好莱客,603898,90000,19.57,28.18,0.90669,29900,2015/2/17,27110.031,
三圣股份,2742,95000,20.37,29.33,1.0508,11420,2015/2/17,12000.136,
富煌钢构,2743,120000,7.22,10.4,0.77213,6660,2015/2/17,5142.3858,
木林森,2745,125000,21.5,30.96,1.1371,11575,2015/2/17,13161.9325,
天孚通信,300394,70000,21.41,30.83,0.61375,16585,2015/2/17,10179.04375,
五洋停车,300420,80000,8.27,11.91,0.68329,9355,2015/2/17,6392.17795,
力星股份,300421,110000,9.13,13.15,0.88897,6765,2015/2/17,6013.88205,
博世科,300422,60000,10,14.4,0.57901,24720,2015/2/17,14313.1272,
昇辉科技,300423,85000,10.3,14.83,0.9039,7915,2015/2/17,7154.3685,
唐德影视,300426,80000,22.83,32.88,0.51467,31080,2015/2/17,15995.9436,
红相股份,300427,85000,10.46,15.06,0.9551,8010,2015/2/17,7650.351,
益丰药房,603939,160000,19.47,28.04,0.92326,24090,2015/2/17,22241.3334,
济民制药,603222,160000,7.36,10.6,0.53917,14890,2015/2/17,8028.2413,
中建环能,300425,70000,15.21,21.9,0.37823,20665,2015/2/16,7816.12295,
仙坛股份,2746,155000,5.28,7.6,0.39125,6955,2015/2/16,2721.14375,
光华科技,2741,120000,12.31,17.73,0.39789,9430,2015/2/16,3752.1027,
华友钴业,603799,270000,4.77,6.87,0.53431,18940,2015/1/29,10119.8314,
航天工程,603698,240000,12.52,18.03,0.60806,19980,2015/1/28,12149.0388,
诺力股份,603611,80000,18.37,26.45,0.75496,27240,2015/1/28,20565.1104,
健盛集团,603558,80000,19.25,27.72,0.68354,25150,2015/1/27,17191.031,
利民股份,2734,100000,10.69,15.39,0.7144,8870,2015/1/27,6336.728,
XD晨光文,603899,180000,13.15,18.94,0.69035,22170,2015/1/27,15305.0595,
龙马环卫,603686,130000,14.86,21.4,0.51937,30610,2015/1/26,15897.9157,
火炬电子,603678,160000,10.38,14.95,0.62777,23210,2015/1/26,14570.5417,
伊之密,300415,120000,13.32,19.18,1.08348,13660,2015/1/23,14800.3368,
永艺股份,603600,100000,10.22,14.72,0.45248,23070,2015/1/23,10438.7136,
南华仪器,300417,40000,16.08,23.16,0.7064,18400,2015/1/23,12997.76,
万达电影,2739,180000,21.35,30.74,0.86218,33040,2015/1/22,28486.4272,
爱迪尔,2740,100000,16.48,23.73,0.94161,10820,2015/1/22,10188.2202,
再升科技,603601,60000,7.9,11.38,0.44071,24590,2015/1/22,10837.0589,
西部黄金,601069,370000,3.57,5.14,0.75976,11320,2015/1/22,8600.4832,
苏试试验,300416,60000,11.48,16.53,0.45445,14600,2015/1/22,6634.97,
浩丰科技,300419,40000,28.81,41.49,0.5602,40900,2015/1/22,22912.18,
芒果超媒,300413,210000,9.06,13.05,0.7856,13465,2015/1/21,10578.104,
春秋航空,601021,400000,18.16,26.15,0.65237,35540,2015/1/21,23185.2298,
中文在线,300364,120000,6.81,9.81,0.52846,14700,2015/1/21,7768.362,
昆仑万维,300418,280000,20.3,29.23,0.77031,29440,2015/1/21,22677.9264,
宁波高发,603788,130000,10.28,14.8,0.31173,21290,2015/1/20,6636.7317,
正业科技,300410,60000,10.79,15.54,0.41181,8370,2014/12/31,3446.8497,
新澳股份,603889,100000,17.95,25.85,0.42826,14560,2014/12/31,6235.4656,
中衡设计,603017,60000,29.97,43.16,0.54671,24740,2014/12/31,13525.6054,
迦南科技,300412,50000,13.6,19.58,0.4546,11060,2014/12/31,5027.876,
金盾股份,300411,80000,12.8,18.43,0.47589,8295,2014/12/31,3947.50755,
葵花药业,2737,145000,36.53,52.6,0.63803,15670,2014/12/30,9997.9301,
中矿资源,2738,120000,7.57,10.9,0.39619,6565,2014/12/30,2600.98735,
南威软件,603636,100000,14.95,21.53,0.39603,24370,2014/12/30,9651.2511,
国信证券,2736,3600000,5.83,8.4,1.79718,8355,2014/12/29,15015.4389,
高能环境,603588,160000,18.23,26.25,0.40851,22350,2014/12/29,9130.1985,
华电重工,601226,450000,10,14.4,0.67653,10680,2014/12/11,7225.3404,
海南矿业,601969,560000,10.34,14.89,1.79702,10080,2014/12/9,18113.9616,
方盛制药,603998,100000,14.85,21.38,0.51281,25390,2014/12/5,13020.2459,
燕塘乳业,2732,150000,10.13,14.59,0.53976,9945,2014/12/5,5367.9132,
柳药股份,603368,110000,26.22,37.76,0.40089,32540,2014/12/4,13044.9606,
王子新材,2735,80000,9.23,13.29,0.32698,11750,2014/12/3,3842.015,
雄韬股份,2733,135000,13.16,18.95,0.4968,11800,2014/12/3,5862.24,
凯发电气,300407,65000,22.34,32.17,0.48889,17070,2014/12/3,8345.3523,
三环集团,300408,135000,29.39,42.32,1.23115,16865,2014/12/3,20763.34475,
锦泓集团,603518,140000,20.02,28.83,0.64006,22410,2014/12/3,14343.7446,
道氏技术,300409,65000,17.3,24.91,0.44742,20205,2014/12/3,9040.1211,
福达股份,603166,130000,5.8,8.35,0.29855,15580,2014/11/27,4651.409,
宁波精达,603088,80000,8.57,12.34,0.44802,38000,2014/11/11,17024.76,
合锻智能,603011,180000,4.26,6.13,0.54718,33110,2014/11/7,18117.1298,
中科曙光,603019,300000,5.29,7.62,0.52418,48050,2014/11/6,25186.849,
陕西黑猫,601015,360000,6.15,8.86,1.2774,12670,2014/11/5,16184.658,
中电电机,603988,80000,14.88,21.43,0.48759,35090,2014/11/4,17109.5331,
萃华珠宝,2731,145000,11.92,17.16,0.68376,15910,2014/11/4,10878.6216,
海洋王,2724,200000,8.88,12.79,0.59573,10565,2014/11/4,6293.88745,
石英股份,603688,220000,6.45,9.29,0.68636,19970,2014/10/31,13706.6092,
九强生物,300406,120000,14.32,20.62,0.3003,43580,2014/10/30,13087.074,
科隆股份,300405,65000,16.45,23.69,0.47608,26565,2014/10/30,12647.0652,
汉宇集团,300403,135000,19.3,27.79,0.62775,20105,2014/10/30,12620.91375,
东方电缆,603606,100000,8.2,11.81,0.49014,12410,2014/10/15,6082.6374,
华设集团,603018,100000,32.26,46.45,0.75298,27110,2014/10/13,20413.2878,
万盛股份,603010,100000,11.7,16.85,0.49213,13440,2014/10/10,6614.2272,
宝色股份,300402,200000,4.47,6.44,0.57776,6510,2014/10/10,3761.2176,
九洲药业,603456,150000,15.43,22.22,0.74844,18180,2014/10/10,13606.6392,
劲拓股份,300400,40000,7.6,10.94,0.69709,10045,2014/10/10,7002.26905,
兰石重装,603169,400000,1.68,2.42,0.61402,8260,2014/10/9,5071.8052,
花园生物,300401,90000,7.01,10.09,0.40209,10675,2014/10/9,4292.31075,
天利科技,300399,80000,11.19,16.11,0.38902,18930,2014/10/9,7364.1486,
飞凯材料,300398,80000,18.15,26.14,0.51753,13735,2014/10/9,7108.27455,
电光科技,2730,145000,8.07,11.62,0.45501,5895,2014/10/9,2682.28395,
重庆燃气,600917,460000,3.25,4.68,0.87667,6220,2014/9/30,5452.8874,
节能风电,601016,530000,2.17,3.12,0.70419,5700,2014/9/29,4013.883,
华懋科技,603306,140000,12.08,17.4,0.29772,17860,2014/9/26,5317.2792,
好利来,2729,65000,11.9,17.14,0.37459,10750,2014/9/12,4026.8425,
中来股份,300393,115000,16.42,23.64,0.58416,11825,2014/9/12,6907.692,
天和防务,300397,120000,24.05,34.63,0.59285,46260,2014/9/10,27425.241,
菲利华,300395,60000,19.13,27.55,0.66244,14735,2014/9/10,9761.0534,
腾信股份,300392,60000,26.1,37.58,0.66647,29765,2014/9/10,19837.47955,
迪瑞医疗,300396,50000,29.54,42.54,0.76528,25640,2014/9/10,19621.7792,
ST亚邦,603188,210000,20.49,29.51,1.21418,21980,2014/9/9,26687.6764,
福斯特,603806,180000,27.18,39.14,1.51608,27140,2014/9/5,41146.4112,
会稽山,601579,400000,4.43,6.38,0.49143,7990,2014/8/25,3926.5257,
长白山,603099,250000,4.54,6.54,0.36828,12410,2014/8/22,4570.3548,
禾丰股份,603609,240000,5.88,8.47,0.5112,6280,2014/8/8,3210.336,
川仪股份,603100,400000,6.72,9.68,0.89477,7580,2014/8/5,6782.3566,
三联虹普,300384,50000,30.66,44.15,0.61926,20930,2014/8/1,12961.1118,
康尼机电,603111,280000,6.89,9.92,0.6514,11600,2014/8/1,7556.24,
艾比森,300389,35000,18.43,26.54,0.72456,21290,2014/8/1,15425.8824,
节能国祯,300388,85000,12.14,17.48,0.47682,9510,2014/8/1,4534.5582,
康跃科技,300391,30000,9.84,14.17,0.83691,8015,2014/8/1,6707.83365,
中材节能,603126,160000,3.46,4.98,0.84999,9050,2014/7/31,7692.4095,
天华超净,300390,75000,8.47,12.2,0.29951,9825,2014/7/31,2942.68575,
特一药业,2728,100000,14,20.16,0.3773,13455,2014/7/31,5076.5715,
北特科技,603009,100000,7.01,10.09,0.28085,15880,2014/7/18,4459.898,
今世缘,603369,150000,16.93,24.38,1.05941,14470,2014/7/3,15329.6627,
莎普爱思,603168,60000,21.85,31.46,0.76229,50720,2014/7/2,38663.3488,
一心堂,2727,260000,12.2,17.57,0.62209,13795,2014/7/2,8581.73155,
富邦股份,300387,30000,20.48,29.49,0.71001,22240,2014/7/2,15790.6224,
依顿电子,603328,270000,15.31,22.05,1.70085,15920,2014/7/1,27077.532,
联明股份,603006,80000,9.93,14.3,0.43655,26280,2014/6/30,11472.534,
龙大肉食,2726,215000,9.79,14.1,0.83251,7915,2014/6/26,6589.31665,
飞天诚信,300386,90000,33.13,47.71,0.54417,53545,2014/6/26,29137.58265,
雪浪环境,300385,80000,14.73,21.21,0.4577,15365,2014/6/26,7032.5605,
东易日盛,2713,120000,21,30.24,0.64913,11165,2014/2/19,7247.53645,
岭南股份,2717,40000,22.32,32.14,0.57743,14035,2014/2/19,8104.23005,
登云股份,2715,80000,10.16,14.63,0.45619,9915,2014/2/19,4523.12385,
海天味业,603288,140000,51.25,66.41,2.76616,19780,2014/2/11,54714.6448,
晶方科技,603005,220000,19.16,27.59,1.3187,20550,2014/2/10,27099.285,
光环新网,300383,50000,38.3,55.16,1.54084,12920,2014/1/29,19907.6528,
绿盟科技,300369,40000,41,59.04,2.02779,14335,2014/1/29,29068.36965,
ST网力,300367,25000,49.9,71.86,2.23052,14570,2014/1/29,32498.6764,
博腾股份,300363,105000,25.1,36.15,1.55428,8165,2014/1/29,12690.6962,
斯莱克,300382,50000,35.15,50.62,1.64659,7710,2014/1/29,12695.2089,
跃岭股份,2725,100000,15.36,22.12,1.76731,2345,2014/1/29,4144.34195,
金莱特,2723,80000,13.38,19.28,2.09769,2140,2014/1/29,4489.0566,
陕西煤业,601225,1500000,4,4.55,4.87017,420,2014/1/28,2045.4714,
牧原股份,2714,240000,24.07,34.66,2.58134,6330,2014/1/28,16339.8822,
*ST金贵,2716,225000,14.35,20.67,2.56359,2580,2014/1/28,6614.0622,
安硕信息,300380,65000,23.4,33.7,1.87559,5530,2014/1/28,10372.0127,
溢多利,300381,45000,27.88,40.16,1.73438,8090,2014/1/28,14031.1342,
友邦吊顶,2718,35000,28.02,40.35,2.09537,6455,2014/1/28,13525.61335,
*ST麦趣,2719,90000,25.38,36.56,2.22748,4365,2014/1/28,9722.9502,
金轮股份,2722,130000,7.18,10.35,2.03285,1670,2014/1/28,3394.8595,
东方通,300379,50000,22,31.68,1.04263,14215,2014/1/28,14820.98545,
鼎捷软件,300378,60000,20.77,29.91,2.59103,6540,2014/1/27,16945.3362,
易事特,300376,85000,18.4,26.5,1.61718,28610,2014/1/27,46267.5198,
*ST欧浦,2711,150000,18.29,26.34,2.0434,6605,2014/1/27,13496.657,
赢时胜,300377,10000,21.58,31.08,2.42136,7910,2014/1/27,19152.9576,
创意信息,300366,25000,18.11,26.08,1.07967,6995,2014/1/27,7552.29165,
金一文化,2721,80000,10.55,15.2,1.19766,3755,2014/1/27,4497.2133,
鹏翎股份,300375,65000,19.58,28.2,1.89107,5205,2014/1/27,9843.01935,
*ST贵人,603555,260000,10.6,15.26,2.28703,3520,2014/1/24,8050.3456,
众信旅游,2707,40000,23.15,33.62,1.08283,32010,2014/1/23,34661.3883,
天赐材料,2709,120000,13.66,19.83,1.28371,5060,2014/1/23,6495.5726,
ST安控,300370,45000,35.51,51.58,2.10435,9185,2014/1/23,19328.45475,
思美传媒,2712,85000,25.18,36.58,1.14727,12195,2014/1/23,13990.95765,
恒华科技,300365,35000,43.21,62.74,2.04911,9070,2014/1/23,18585.4277,
汇金股份,300368,60000,18.77,27.26,1.28687,7995,2014/1/23,10288.52565,
汇中股份,300371,45000,39.89,57.93,2.48963,8800,2014/1/23,21908.744,
扬杰科技,300373,80000,19.5,28.31,1.38309,8925,2014/1/23,12344.07825,
应流股份,603308,240000,8.28,11.1,1.79067,3350,2014/1/22,5998.7445,
良信股份,2706,40000,19.1,27.79,1.42576,4125,2014/1/21,5881.26,
新宝股份,2705,220000,10.5,15.25,1.04914,1840,2014/1/21,1930.4176,
我武生物,300357,100000,20.05,29.15,0.56835,9375,2014/1/21,5328.28125,
楚天科技,300358,35000,40,58.08,1.40257,7350,2014/1/21,10308.8895,
全通教育,300359,65000,30.31,44.31,1.67869,7640,2014/1/21,12825.1916,
天翔环境,300362,95000,12,17.42,1.23282,3400,2014/1/21,4191.588,
光洋股份,2708,130000,11.88,17.26,1.83261,2125,2014/1/21,3894.29625,
炬华科技,300360,75000,55.11,65.4,2.24909,3155,2014/1/21,7095.87895,
纽威股份,603699,240000,17.66,25.34,1.77395,5580,2014/1/17,9898.641,
浙江世宝,2703,50000,2.58,18.75,0.13477,7365,2012/11/2,992.58105,
海欣食品,2702,85000,29,26.68,8.82543,-1655,2012/10/11,-14606.08665,
奥瑞金,2701,380000,21.6,23.86,6.48203,425,2012/10/11,2754.86275,
洛阳钼业,603993,1000000,3,9.63,0.44696,6550,2012/10/9,2927.588,
光一科技,300356,100000,18.18,21.98,1.25316,1700,2012/10/9,2130.372,
蒙草生态,300355,165000,11.8,22.55,0.29527,5955,2012/9/27,1758.33285,
东土科技,300353,65000,20.75,22,0.74946,270,2012/9/27,202.3542,
ST浩源,2700,85000,21.73,31,0.42408,3870,2012/9/21,1641.1896,
东华测试,300354,50000,20.31,28.01,0.49307,3445,2012/9/20,1698.62615,
永贵电器,300351,100000,31,27.66,2.15262,-2480,2012/9/20,-5338.4976,
北信源,300352,80000,25,31.96,0.70783,2810,2012/9/12,1989.0023,
博实股份,2698,200000,12.8,18,0.82309,2740,2012/9/11,2255.2666,
美盛文化,2699,115000,20.19,23.88,1.29236,1335,2012/9/11,1725.3006,
渤海轮渡,603167,500000,11,11.76,0.92286,720,2012/9/6,664.4592,
红旗连锁,2697,250000,18.76,19.52,1.03351,1030,2012/9/5,1064.5153,
煌上煌,2695,150000,30,27.35,2.98738,-1150,2012/9/5,-3435.487,
百洋股份,2696,110000,23.9,27.99,1.83913,1885,2012/9/5,3466.76005,
吉翔股份,603399,310000,7.8,14.44,0.591,6450,2012/8/24,3811.95,
华鹏飞,300350,105000,9.5,14.63,0.51796,2700,2012/8/21,1398.492,
金卡智能,300349,75000,31,33.2,2.00432,-10140,2012/8/17,-20323.8048,
龙宇燃油,603003,250000,6.5,10.7,0.82638,3400,2012/8/17,2809.692,
长亮科技,300348,65000,20,23.4,0.96141,1070,2012/8/17,1028.7087,
泰格医药,300347,65000,37.88,50,0.72433,6905,2012/8/17,5001.49865,
顾地科技,2694,180000,13,19.3,2.2699,2635,2012/8/16,5981.1865,
隆鑫通用,603766,400000,6.58,13.36,1.92631,5960,2012/8/10,11480.8076,
ST远程,2692,220000,15,15.19,8.29776,490,2012/8/8,4065.9024,
一拖股份,601038,750000,5.4,8.85,1.97074,3790,2012/8/8,7469.1046,
双成药业,2693,150000,20,26.51,1.18113,4040,2012/8/8,4771.7652,
南大光电,300346,60000,66,81.82,3.0899,4545,2012/8/7,14043.5955,
华民股份,300345,120000,17.2,16.61,3.00875,-545,2012/8/1,-1639.76875,
立方数科,300344,125000,16.8,15.31,2.8292,-960,2012/8/1,-2716.032,
联创股份,300343,50000,28.1,33.41,2.0659,2600,2012/8/1,5371.34,
和邦生物,603077,500000,17.5,16.42,15.52905,-1580,2012/7/31,-24535.899,
冀凯股份,2691,250000,7.4,8.9,1.51384,695,2012/7/31,1052.1188,
美亚光电,2690,250000,17,15.35,3.40147,-725,2012/7/31,-2466.06575,
麦克奥迪,300341,115000,13,14.4,1.20494,650,2012/7/26,783.211,
科恒股份,300340,60000,48,73.15,1.56044,13040,2012/7/26,20348.1376,
开元教育,300338,75000,27,25.92,3.18182,300,2012/7/26,954.546,
天银机电,300342,120000,17,15.92,3.53911,-200,2012/7/26,-707.822,
润和软件,300339,95000,20.39,23.9,0.67905,2025,2012/7/18,1375.07625,
银邦股份,300337,230000,20,17.04,4.8398,-1160,2012/7/18,-5614.168,
远大智能,2689,385000,8,7.89,1.36964,-380,2012/7/17,-520.4632,
喜临门,603008,260000,12.5,11.66,2.47044,-1650,2012/7/17,-4076.226,
金河生物,2688,135000,18,30.72,0.73589,5350,2012/7/13,3937.0115,
乔治白,2687,120000,23,25.38,1.33818,185,2012/7/13,247.5633,
迪森股份,300335,170000,13.95,16.44,1.182,760,2012/7/10,898.32,
新文化,300336,120000,25,31.8,2.57269,2890,2012/7/10,7435.0741,
中信重工,601608,3100000,4.67,4.79,7.23089,-110,2012/7/6,-795.3979,
津膜科技,300334,140000,16.78,32.28,0.65915,7265,2012/7/5,4788.72475,
亿利达,2686,110000,16,23.03,2.18965,4010,2012/7/3,8780.4965,
苏大维格,300331,75000,20,20.41,1.92114,1010,2012/6/28,1940.3514,
兆日科技,300333,140000,23,25.22,3.29275,1540,2012/6/28,5070.835,
天壕环境,300332,400000,8.18,10.93,0.83885,1110,2012/6/28,931.1235,
海伦钢琴,300329,80000,21,19.91,1.27293,-380,2012/6/19,-483.7134,
宜安科技,300328,140000,12.8,14.35,0.97753,1030,2012/6/19,1006.8559,
华虹计通,300330,100000,15,15.03,0.77895,180,2012/6/19,140.211,
凯利泰,300326,65000,29.09,47.19,0.56377,8845,2012/6/13,4986.54565,
中颖电子,300327,160000,12.5,12.04,0.70686,-255,2012/6/13,-180.2493,
*ST猛狮,2684,65000,22,21.2,3.18257,250,2012/6/12,795.6425,
龙洲股份,2682,200000,10.6,9.76,1.57206,-365,2012/6/12,-573.8019,
百隆东方,601339,750000,13.6,12.33,6.32965,-1160,2012/6/12,-7342.394,
华东重机,2685,250000,9.99,9.08,1.26273,-355,2012/6/12,-448.26915,
宏大爆破,2683,270000,14.46,16,0.84612,730,2012/6/12,617.6676,
中国汽研,601965,960000,8.2,7.58,1.3021,-880,2012/6/11,-1145.848,
旋极信息,300324,70000,27,25.59,2.28278,-1160,2012/6/8,-2648.0248,
硕贝德,300322,110000,14.3,13.99,1.10762,-65,2012/6/8,-71.9953,
福建金森,2679,170000,12,12.82,0.57835,60,2012/6/5,34.701,
奋达科技,2681,180000,12.48,11.93,0.61257,-325,2012/6/5,-199.08525,
海达股份,300320,80000,19.8,19.93,1.07975,-500,2012/6/1,-539.875,
*ST德威,300325,100000,17,16.63,0.64605,-620,2012/6/1,-400.551,
华灿光电,300323,250000,20,19.92,2.05931,-20,2012/6/1,-41.1862,
珠江钢琴,2678,240000,13.5,17.07,0.67301,1870,2012/5/30,1258.5287,
华贸物流,603128,500000,6.66,8.05,0.50384,1510,2012/5/29,760.7984,
浙江美大,2677,250000,9.6,11.22,0.68843,355,2012/5/25,244.39265,
顺威股份,2676,200000,15.8,15.37,1.25945,-730,2012/5/25,-919.3985,
东诚药业,2675,135000,26,28.6,1.29655,470,2012/5/25,609.3785,
同大股份,300321,85000,23,24.1,1.12204,875,2012/5/23,981.785,
麦捷科技,300319,100000,15.3,16.4,0.86223,445,2012/5/23,383.69235,
博晖创新,300318,200000,15,18.71,0.54088,1760,2012/5/23,951.9488,
日出东方,603366,800000,21.5,20.06,1.60749,-350,2012/5/21,-562.6215,
宏昌电子,603002,800000,3.6,8.56,0.3548,4140,2012/5/18,1468.872,
珈伟新能,300317,280000,11,13.03,0.69774,805,2012/5/11,561.6807,
晶盛机电,300316,260000,33,34.88,8.74811,1025,2012/5/11,8966.81275,
